id,idade,genero,renda_mensal,cidade,produto_favorito,comprou_promo,frequencia_visitas,valor_total_gasto
6163,26.0,M,2010.0,Curitiba,oleo,Não,4,316
6164,64.0,M,5321.0,Rio,,Sim,7,602
6165,18.0,F,5146.0,Curitiba,arroz,Sim,9,828
6166,52.0,F,5103.0,Salvador,feijao,Não,2,182
6167,19.0,M,4297.0,Belo Horizonte,feijao,Sim,10,1000
6168,,M,1524.0,Belo Horizonte,,Não,4,356
6169,36.0,M,2827.0,Curitiba,cafe,Sim,6,318
6170,49.0,M,1677.0,Belo Horizonte,cafe,Sim,6,366
6171,18.0,M,,Curitiba,arroz,Sim,1,71
6172,37.0,F,4732.0,Belo Horizonte,arroz,Sim,4,136
6173,33.0,M,2252.0,Rio,feijao,Não,9,810
6174,51.0,F,7246.0,Curitiba,feijao,Não,5,220
6175,22.0,F,3231.0,Salvador,feijao,Sim,5,260
6176,23.0,M,1947.0,Salvador,cafe,Sim,8,712
6177,62.0,F,5206.0,Belo Horizonte,cafe,Sim,5,445
6178,38.0,F,5222.0,Salvador,feijao,Não,6,282
6179,18.0,M,4784.0,São Paulo,feijao,Sim,7,287
6180,,F,7497.0,São Paulo,feijao,Sim,4,300
6181,58.0,F,3828.0,Belo Horizonte,feijao,Não,6,348
6182,44.0,F,6806.0,São Paulo,arroz,Sim,9,612
6183,51.0,F,4508.0,São Paulo,oleo,Sim,3,63
6184,48.0,M,2387.0,São Paulo,arroz,Não,4,232
6185,59.0,F,5813.0,Salvador,arroz,Não,4,256
6186,57.0,F,6588.0,Belo Horizonte,feijao,Sim,2,140
6187,28.0,M,5719.0,Salvador,oleo,Sim,3,273
6188,57.0,F,5253.0,São Paulo,oleo,Não,8,400
6189,28.0,F,7053.0,Salvador,arroz,Não,2,148
6190,21.0,M,3860.0,Curitiba,acucar,Sim,5,210
6191,30.0,M,3800.0,São Paulo,oleo,Não,5,390
6192,56.0,F,3432.0,Salvador,oleo,Não,2,198
6193,22.0,M,1255.0,Salvador,,Não,10,640
6194,31.0,M,6660.0,São Paulo,oleo,Não,5,275
6195,18.0,M,,São Paulo,arroz,Não,6,264
6196,52.0,M,3411.0,Salvador,acucar,Sim,5,100
6197,32.0,F,3889.0,Rio,oleo,Não,3,129
6198,57.0,F,4763.0,Salvador,acucar,Sim,4,352
6199,35.0,F,4739.0,Belo Horizonte,feijao,Sim,1,52
6200,,F,5937.0,São Paulo,oleo,Sim,2,62
6201,42.0,,6808.0,Rio,acucar,Sim,9,792
6202,,F,7512.0,Curitiba,oleo,Sim,5,320
6203,51.0,F,4923.0,Salvador,oleo,Sim,4,356
6204,49.0,F,2703.0,Rio,acucar,Sim,7,448
6205,51.0,M,3334.0,São Paulo,oleo,Sim,4,364
6206,41.0,F,1377.0,Salvador,arroz,Sim,3,162
6207,65.0,M,7313.0,São Paulo,oleo,Não,7,546
6208,30.0,M,2113.0,Belo Horizonte,,Sim,5,190
6209,30.0,F,7263.0,Curitiba,feijao,Sim,7,420
6210,36.0,F,5600.0,Salvador,feijao,Sim,10,490
6211,54.0,M,6534.0,Salvador,feijao,Não,9,639
6212,,M,1388.0,Salvador,,Não,4,180
6213,54.0,F,4666.0,São Paulo,oleo,Sim,9,684
6214,31.0,F,5439.0,Salvador,feijao,Sim,6,276
6215,40.0,M,3566.0,Belo Horizonte,acucar,Sim,2,84
6216,63.0,M,4192.0,São Paulo,cafe,Sim,1,83
6217,32.0,M,3787.0,São Paulo,feijao,Não,4,92
6218,,M,7962.0,Belo Horizonte,cafe,Não,8,232
6219,65.0,F,4084.0,Belo Horizonte,arroz,Sim,4,240
6220,35.0,M,3423.0,Curitiba,,Sim,1,65
6221,25.0,F,4275.0,Curitiba,arroz,Não,10,910
6222,,M,3768.0,Rio,oleo,Não,5,305
6223,35.0,F,2536.0,São Paulo,oleo,Sim,3,117
6224,39.0,M,5476.0,São Paulo,acucar,Não,5,225
6225,48.0,,,Curitiba,cafe,Não,1,25
6226,63.0,M,2747.0,Salvador,cafe,Sim,9,711
6227,21.0,,,São Paulo,oleo,Sim,4,292
6228,24.0,F,5728.0,São Paulo,arroz,Não,4,112
6229,27.0,F,7781.0,Salvador,acucar,Não,8,208
6230,18.0,M,4426.0,Curitiba,acucar,Sim,1,20
6231,19.0,M,2092.0,Rio,oleo,Não,1,36
6232,43.0,M,5663.0,Curitiba,acucar,Não,9,792
6233,34.0,F,4823.0,Belo Horizonte,feijao,Não,7,266
6234,29.0,F,2338.0,São Paulo,cafe,Sim,4,176
6235,,F,7856.0,Salvador,oleo,Sim,8,640
6236,46.0,M,4616.0,Belo Horizonte,arroz,Sim,7,469
6237,34.0,M,,Belo Horizonte,oleo,Não,6,594
6238,59.0,,7689.0,Salvador,cafe,Sim,8,464
6239,21.0,,6862.0,Curitiba,,Não,7,658
6240,58.0,M,7356.0,Salvador,oleo,Sim,7,644
6241,63.0,F,6045.0,Belo Horizonte,oleo,Não,3,102
6242,29.0,,,Rio,cafe,Não,7,483
6243,36.0,F,6261.0,Curitiba,arroz,Sim,3,105
6244,41.0,M,,Salvador,feijao,Sim,8,472
6245,23.0,F,1722.0,Curitiba,acucar,Sim,4,204
6246,56.0,M,5618.0,Curitiba,oleo,Sim,9,900
6247,24.0,F,,Rio,acucar,Sim,9,621
6248,,,2921.0,Rio,cafe,Sim,9,441
6249,43.0,F,5546.0,Rio,oleo,Não,7,623
6250,65.0,,3165.0,Salvador,oleo,Não,3,123
6251,60.0,F,5235.0,Belo Horizonte,oleo,Não,1,21
6252,25.0,F,1666.0,Salvador,oleo,Não,2,158
6253,41.0,M,5693.0,Belo Horizonte,feijao,Não,8,536
6254,52.0,F,7623.0,Belo Horizonte,acucar,Não,10,220
6255,20.0,F,6057.0,Belo Horizonte,arroz,Não,6,330
6256,,M,6838.0,São Paulo,cafe,Sim,5,115
6257,37.0,M,5871.0,São Paulo,cafe,Não,8,512
6258,53.0,M,6117.0,Belo Horizonte,cafe,Sim,1,46
6259,,M,6740.0,Salvador,oleo,Sim,8,472
6260,36.0,F,7646.0,Belo Horizonte,feijao,Não,1,64
6261,60.0,M,4804.0,Belo Horizonte,,Sim,3,174
6262,41.0,F,7173.0,Rio,arroz,Sim,1,41
6263,47.0,F,2810.0,Belo Horizonte,feijao,Sim,1,55
6264,,F,3551.0,Rio,acucar,Sim,6,498
6265,23.0,,2655.0,Rio,feijao,Não,3,171
6266,51.0,M,2320.0,Salvador,cafe,Sim,5,440
6267,27.0,F,4606.0,Belo Horizonte,,Sim,4,400
6268,63.0,M,,Salvador,oleo,Não,6,576
6269,64.0,M,2281.0,Salvador,acucar,Sim,5,500
6270,62.0,M,6587.0,Rio,cafe,Não,3,267
6271,54.0,M,6231.0,Curitiba,acucar,Sim,2,92
6272,,,5312.0,Salvador,acucar,Não,4,352
6273,49.0,F,7229.0,Rio,oleo,Sim,4,348
6274,59.0,F,6285.0,Salvador,oleo,Sim,3,288
6275,64.0,F,6318.0,Belo Horizonte,acucar,Sim,8,464
6276,39.0,M,,Rio,cafe,Não,7,560
6277,,M,7756.0,São Paulo,cafe,Não,2,142
6278,32.0,M,5346.0,Belo Horizonte,feijao,Sim,6,576
6279,24.0,,2603.0,Salvador,oleo,Sim,8,664
6280,61.0,F,3437.0,Belo Horizonte,cafe,Não,10,350
6281,48.0,F,1987.0,Belo Horizonte,oleo,Não,4,88
6282,,F,6201.0,Belo Horizonte,,Sim,7,301
6283,43.0,F,7816.0,São Paulo,cafe,Sim,7,546
6284,41.0,F,,Curitiba,acucar,Não,7,280
6285,38.0,M,4560.0,Belo Horizonte,acucar,Sim,4,352
6286,19.0,F,,São Paulo,arroz,Sim,10,380
6287,33.0,,7245.0,São Paulo,acucar,Sim,8,192
6288,46.0,,7115.0,Salvador,arroz,Sim,10,840
6289,18.0,M,7648.0,São Paulo,cafe,Não,5,235
6290,27.0,M,7209.0,Curitiba,cafe,Sim,4,104
6291,31.0,F,7882.0,Curitiba,arroz,Sim,3,300
6292,53.0,F,4333.0,São Paulo,arroz,Sim,10,550
6293,28.0,F,7853.0,Curitiba,cafe,Sim,6,330
6294,28.0,F,,Salvador,oleo,Não,6,222
6295,63.0,M,,Rio,,Sim,6,456
6296,,F,4812.0,São Paulo,cafe,Sim,2,110
6297,47.0,F,5634.0,Belo Horizonte,,Sim,5,425
6298,38.0,F,7518.0,Salvador,acucar,Sim,9,882
6299,59.0,F,2886.0,Rio,arroz,Sim,2,56
6300,21.0,F,6568.0,Rio,feijao,Sim,1,92
6301,63.0,M,4714.0,Salvador,,Sim,3,291
6302,59.0,F,6549.0,Belo Horizonte,arroz,Não,9,360
6303,22.0,F,2412.0,Curitiba,,Não,8,560
6304,36.0,M,2647.0,Curitiba,,Sim,9,657
6305,35.0,F,3482.0,São Paulo,arroz,Sim,5,475
6306,58.0,F,2124.0,Belo Horizonte,arroz,Não,1,31
6307,31.0,M,,São Paulo,oleo,Não,1,91
6308,61.0,M,5407.0,Belo Horizonte,feijao,Sim,10,730
6309,40.0,F,,Belo Horizonte,arroz,Não,10,470
6310,,M,7679.0,São Paulo,feijao,Não,2,92
6311,24.0,M,7424.0,Belo Horizonte,oleo,Sim,5,145
6312,45.0,M,2991.0,Belo Horizonte,cafe,Não,2,68
6313,40.0,M,4878.0,Rio,arroz,Sim,5,225
6314,22.0,F,4164.0,Salvador,arroz,Sim,4,252
6315,41.0,M,,Belo Horizonte,acucar,Não,4,156
6316,58.0,M,6543.0,Curitiba,acucar,Sim,10,610
6317,51.0,M,5864.0,Curitiba,feijao,Sim,10,590
6318,22.0,M,7591.0,São Paulo,arroz,Sim,1,48
6319,39.0,F,2401.0,Salvador,acucar,Sim,9,459
6320,33.0,M,,Curitiba,cafe,Não,9,441
6321,35.0,,1903.0,São Paulo,acucar,Sim,2,180
6322,,F,2954.0,São Paulo,cafe,Sim,8,288
6323,53.0,M,7908.0,Belo Horizonte,cafe,Sim,2,186
6324,56.0,F,3360.0,Curitiba,acucar,Não,2,74
6325,,M,7699.0,Rio,acucar,Sim,4,136
6326,,M,2834.0,Rio,oleo,Sim,8,776
6327,47.0,F,2825.0,São Paulo,oleo,Sim,2,94
6328,36.0,M,2280.0,São Paulo,arroz,Não,9,486
6329,20.0,F,4678.0,Salvador,cafe,Não,6,354
6330,,M,2453.0,Curitiba,feijao,Sim,3,63
6331,34.0,F,5776.0,São Paulo,feijao,Sim,3,120
6332,,F,,Rio,arroz,Sim,4,100
6333,33.0,M,7187.0,Belo Horizonte,cafe,Não,5,385
6334,39.0,M,2513.0,Rio,feijao,Sim,5,110
6335,30.0,M,4195.0,Rio,acucar,Sim,9,873
6336,24.0,M,7144.0,São Paulo,cafe,Sim,4,140
6337,52.0,F,5993.0,Curitiba,acucar,Não,7,399
6338,28.0,M,4409.0,Rio,,Sim,9,306
6339,50.0,F,2342.0,Belo Horizonte,feijao,Sim,8,760
6340,60.0,M,,Curitiba,cafe,Sim,8,432
6341,44.0,F,7620.0,Salvador,feijao,Sim,2,146
6342,46.0,M,6823.0,Rio,feijao,Sim,7,406
6343,31.0,F,7286.0,Curitiba,cafe,Sim,10,810
6344,54.0,F,2683.0,Curitiba,feijao,Sim,10,490
6345,49.0,M,4679.0,Belo Horizonte,oleo,Sim,4,156
6346,41.0,F,6581.0,São Paulo,feijao,Não,10,610
6347,33.0,F,4097.0,Curitiba,feijao,Não,7,245
6348,60.0,F,3731.0,Curitiba,feijao,Sim,7,462
6349,33.0,M,6954.0,Rio,cafe,Não,2,198
6350,18.0,M,2409.0,Belo Horizonte,arroz,Não,3,165
6351,32.0,M,4078.0,Salvador,feijao,Sim,10,650
6352,34.0,M,2872.0,Rio,acucar,Não,4,112
6353,18.0,F,5956.0,Rio,feijao,Sim,4,204
6354,36.0,M,4950.0,Belo Horizonte,feijao,Sim,9,828
6355,60.0,F,1304.0,Rio,feijao,Não,10,660
6356,51.0,F,4480.0,Curitiba,acucar,Não,8,720
6357,55.0,F,5236.0,Rio,feijao,Não,10,500
6358,55.0,F,5739.0,Rio,oleo,Não,6,564
6359,52.0,M,6348.0,Rio,,Não,6,216
6360,50.0,F,,São Paulo,oleo,Sim,7,497
6361,32.0,M,2204.0,Belo Horizonte,cafe,Sim,6,270
6362,53.0,M,5898.0,Salvador,arroz,Sim,5,380
6363,51.0,F,4421.0,Belo Horizonte,feijao,Sim,1,69
6364,20.0,,4093.0,São Paulo,acucar,Sim,4,352
6365,59.0,M,2953.0,São Paulo,cafe,Não,8,544
6366,43.0,F,6496.0,Curitiba,oleo,Sim,8,664
6367,21.0,,7039.0,Rio,acucar,Não,4,244
6368,33.0,,7684.0,Salvador,feijao,Sim,9,702
6369,23.0,F,6975.0,Salvador,oleo,Não,7,336
6370,39.0,F,7721.0,Rio,acucar,Sim,2,78
6371,51.0,F,3603.0,Belo Horizonte,cafe,Não,7,637
6372,55.0,M,4006.0,Salvador,cafe,Sim,7,406
6373,50.0,M,,Rio,cafe,Não,1,53
6374,46.0,M,3192.0,Salvador,cafe,Sim,6,246
6375,35.0,M,3702.0,São Paulo,acucar,Sim,7,490
6376,18.0,M,2061.0,Belo Horizonte,acucar,Sim,8,160
6377,24.0,F,7451.0,Belo Horizonte,feijao,Não,6,474
6378,19.0,M,,São Paulo,feijao,Sim,2,128
6379,34.0,F,5966.0,Belo Horizonte,oleo,Sim,4,116
6380,,F,6994.0,Salvador,feijao,Sim,5,105
6381,25.0,M,1962.0,Belo Horizonte,oleo,Não,7,196
6382,39.0,F,7750.0,Salvador,cafe,Não,5,180
6383,62.0,M,7511.0,Belo Horizonte,feijao,Não,9,567
6384,54.0,F,3875.0,Salvador,acucar,Não,10,320
6385,57.0,M,6585.0,Salvador,,Sim,4,80
6386,40.0,M,1373.0,Salvador,feijao,Sim,6,498
6387,51.0,M,3288.0,São Paulo,feijao,Não,10,360
6388,46.0,F,3572.0,Salvador,feijao,Não,2,132
6389,,F,5103.0,Belo Horizonte,oleo,Sim,10,660
6390,44.0,M,7134.0,São Paulo,arroz,Sim,7,574
6391,,M,7609.0,Curitiba,arroz,Sim,2,170
6392,65.0,F,3821.0,Belo Horizonte,feijao,Sim,8,608
6393,19.0,M,4680.0,Rio,acucar,Sim,9,882
6394,53.0,F,5629.0,São Paulo,oleo,Não,2,72
6395,53.0,F,3916.0,Salvador,oleo,Não,7,476
6396,29.0,,,Belo Horizonte,,Não,6,540
6397,25.0,F,2875.0,Belo Horizonte,feijao,Sim,8,680
6398,50.0,M,6981.0,São Paulo,acucar,Sim,8,280
6399,62.0,M,5892.0,Curitiba,,Sim,1,48
6400,26.0,M,3155.0,São Paulo,oleo,Não,8,216
6401,60.0,M,5006.0,Belo Horizonte,arroz,Sim,8,208
6402,41.0,M,2979.0,São Paulo,oleo,Sim,10,420
6403,46.0,M,6384.0,Rio,arroz,Sim,2,76
6404,57.0,M,2426.0,Rio,cafe,Não,7,378
6405,38.0,F,2105.0,Curitiba,,Sim,5,160
6406,,F,3881.0,Curitiba,acucar,Sim,7,581
6407,43.0,,7539.0,Curitiba,cafe,Não,8,456
6408,51.0,M,3556.0,Salvador,acucar,Sim,8,408
6409,37.0,F,4532.0,Belo Horizonte,arroz,Sim,10,930
6410,27.0,F,7034.0,Belo Horizonte,feijao,Sim,1,49
6411,38.0,F,3893.0,Rio,feijao,Não,4,140
6412,,F,7616.0,Rio,feijao,Sim,10,860
6413,53.0,M,2185.0,São Paulo,oleo,Não,8,216
6414,40.0,F,3946.0,Rio,arroz,Sim,9,459
6415,28.0,M,7702.0,Salvador,cafe,Sim,2,114
6416,61.0,M,4698.0,Belo Horizonte,arroz,Não,10,720
6417,49.0,F,5810.0,Belo Horizonte,,Não,5,365
6418,29.0,,,Belo Horizonte,feijao,Sim,8,752
6419,63.0,M,7711.0,São Paulo,acucar,Não,10,810
6420,38.0,,3846.0,São Paulo,cafe,Sim,6,558
6421,18.0,M,1276.0,Belo Horizonte,,Não,5,460
6422,19.0,M,7388.0,Curitiba,acucar,Sim,6,444
6423,24.0,M,2648.0,Rio,arroz,Não,5,260
6424,18.0,,2188.0,Curitiba,arroz,Não,2,132
6425,58.0,F,4516.0,Belo Horizonte,acucar,Sim,5,290
6426,42.0,,4496.0,São Paulo,oleo,Sim,9,819
6427,44.0,M,5229.0,Rio,acucar,Não,5,190
6428,59.0,M,,Curitiba,,Sim,7,700
6429,34.0,F,4349.0,Belo Horizonte,arroz,Sim,10,930
6430,22.0,F,2837.0,Rio,feijao,Não,2,156
6431,62.0,F,,Curitiba,oleo,Sim,9,819
6432,26.0,F,7780.0,Rio,acucar,Sim,8,736
6433,24.0,F,5702.0,São Paulo,arroz,Sim,1,65
6434,18.0,,7499.0,Salvador,feijao,Não,4,80
6435,55.0,M,6647.0,Curitiba,feijao,Não,3,213
6436,59.0,,7171.0,São Paulo,oleo,Sim,10,900
6437,59.0,F,5593.0,Rio,oleo,Sim,9,693
6438,46.0,M,4895.0,Rio,cafe,Sim,1,96
6439,39.0,F,6215.0,Rio,feijao,Não,3,153
6440,22.0,F,5031.0,Belo Horizonte,feijao,Sim,9,684
6441,30.0,F,6777.0,Salvador,cafe,Não,6,450
6442,,M,6880.0,Rio,feijao,Não,2,58
6443,20.0,M,7241.0,São Paulo,oleo,Sim,4,268
6444,41.0,M,6375.0,Rio,oleo,Não,10,710
6445,57.0,,5253.0,Salvador,arroz,Sim,3,192
6446,59.0,F,3656.0,Belo Horizonte,oleo,Não,8,560
6447,,M,6836.0,São Paulo,cafe,Sim,9,486
6448,52.0,M,7528.0,Belo Horizonte,feijao,Sim,5,155
6449,30.0,F,7085.0,Salvador,cafe,Sim,2,106
6450,61.0,F,1752.0,Belo Horizonte,oleo,Sim,5,280
6451,54.0,M,6849.0,Rio,feijao,Não,9,360
6452,30.0,M,3147.0,Salvador,acucar,Não,3,168
6453,35.0,F,,São Paulo,cafe,Não,9,549
6454,54.0,M,4877.0,Salvador,acucar,Sim,7,371
6455,19.0,F,2184.0,Belo Horizonte,acucar,Não,9,882
6456,38.0,M,3903.0,Rio,acucar,Não,3,270
6457,30.0,F,,São Paulo,feijao,Não,6,258
6458,50.0,F,4247.0,Salvador,acucar,Não,4,396
6459,58.0,,3221.0,Belo Horizonte,oleo,Não,2,64
6460,52.0,M,3230.0,Salvador,oleo,Sim,6,288
6461,28.0,M,3947.0,Salvador,oleo,Não,6,276
6462,56.0,F,2782.0,São Paulo,oleo,Sim,6,396
6463,21.0,M,,Rio,,Não,6,432
6464,44.0,M,5874.0,Rio,arroz,Não,2,116
6465,50.0,F,4864.0,Curitiba,acucar,Não,7,343
6466,39.0,,,São Paulo,cafe,Não,8,344
6467,,,6410.0,Salvador,acucar,Sim,10,630
6468,,F,5347.0,Salvador,feijao,Não,6,582
6469,52.0,M,5866.0,Rio,cafe,Não,5,485
6470,58.0,M,2924.0,Curitiba,cafe,Sim,5,145
6471,40.0,M,7117.0,Rio,arroz,Não,2,190
6472,46.0,M,6940.0,Belo Horizonte,cafe,Sim,2,108
6473,28.0,,1523.0,Rio,oleo,Sim,8,440
6474,36.0,F,3358.0,Curitiba,arroz,Não,1,44
6475,,M,5061.0,Curitiba,feijao,Não,4,252
6476,38.0,F,1990.0,Curitiba,arroz,Não,3,63
6477,50.0,M,4956.0,Belo Horizonte,arroz,Sim,6,294
6478,38.0,,6873.0,São Paulo,feijao,Sim,6,522
6479,57.0,F,6632.0,São Paulo,oleo,Sim,10,960
6480,57.0,,2466.0,São Paulo,feijao,Não,6,120
6481,,M,2037.0,Rio,acucar,Sim,7,217
6482,56.0,,7295.0,Belo Horizonte,feijao,Não,6,168
6483,,,7117.0,Salvador,feijao,Não,10,560
6484,42.0,,3271.0,Curitiba,oleo,Não,4,172
6485,30.0,,6607.0,São Paulo,cafe,Sim,1,70
6486,37.0,F,7794.0,Rio,oleo,Sim,10,930
6487,45.0,M,5277.0,Curitiba,oleo,Não,4,392
6488,65.0,F,1409.0,Belo Horizonte,oleo,Sim,6,306
6489,50.0,F,2407.0,Belo Horizonte,,Não,8,536
6490,48.0,F,,Curitiba,acucar,Não,9,216
6491,30.0,M,3484.0,São Paulo,cafe,Sim,9,702
6492,62.0,F,,Curitiba,oleo,Não,10,550
6493,,F,3624.0,São Paulo,oleo,Sim,2,76
6494,,F,5140.0,São Paulo,feijao,Sim,8,800
6495,42.0,,3884.0,São Paulo,,Não,6,402
6496,43.0,M,3084.0,Curitiba,arroz,Não,2,126
6497,,M,1896.0,São Paulo,oleo,Sim,7,490
6498,65.0,F,4135.0,Curitiba,feijao,Não,5,410
6499,55.0,M,6970.0,São Paulo,arroz,Não,2,68
6500,24.0,M,2659.0,Belo Horizonte,acucar,Sim,8,200
6501,44.0,F,,Rio,acucar,Sim,10,870
6502,49.0,M,3082.0,Belo Horizonte,acucar,Não,9,666
6503,54.0,F,5679.0,Salvador,,Não,4,260
6504,61.0,M,5117.0,Rio,feijao,Não,4,312
6505,47.0,M,3026.0,Salvador,oleo,Não,5,235
6506,,F,7391.0,São Paulo,cafe,Sim,7,378
6507,40.0,M,2608.0,Curitiba,feijao,Sim,3,231
6508,42.0,M,6927.0,Rio,acucar,Não,10,930
6509,45.0,,,Salvador,oleo,Sim,6,144
6510,57.0,M,5670.0,Salvador,arroz,Sim,8,424
6511,21.0,F,,Belo Horizonte,cafe,Não,4,384
6512,47.0,M,4551.0,Belo Horizonte,arroz,Sim,8,760
6513,26.0,F,3295.0,São Paulo,arroz,Sim,1,72
6514,65.0,,3512.0,Rio,arroz,Não,6,366
6515,,F,4990.0,Belo Horizonte,,Não,8,424
6516,49.0,M,5266.0,Belo Horizonte,oleo,Não,6,144
6517,21.0,M,7981.0,Belo Horizonte,oleo,Sim,6,288
6518,19.0,M,1852.0,Belo Horizonte,cafe,Não,3,276
6519,59.0,M,7000.0,São Paulo,arroz,Não,8,592
6520,38.0,F,3569.0,Belo Horizonte,oleo,Não,7,483
6521,30.0,M,,São Paulo,arroz,Não,5,425
6522,23.0,F,,Rio,feijao,Sim,5,275
6523,32.0,M,5321.0,São Paulo,feijao,Sim,5,420
6524,18.0,M,2437.0,Belo Horizonte,,Sim,6,570
6525,,F,3329.0,Rio,oleo,Não,5,385
6526,,F,,Curitiba,cafe,Sim,4,164
6527,31.0,F,7547.0,Rio,arroz,Sim,10,290
6528,64.0,M,7891.0,Belo Horizonte,arroz,Não,1,79
6529,63.0,F,4009.0,Rio,acucar,Sim,10,720
6530,21.0,M,4196.0,Salvador,oleo,Sim,3,162
6531,,F,4911.0,Curitiba,,Sim,3,267
6532,25.0,M,4542.0,São Paulo,feijao,Sim,1,34
6533,48.0,M,6072.0,São Paulo,cafe,Sim,2,178
6534,,M,7466.0,Belo Horizonte,oleo,Sim,9,720
6535,26.0,M,5277.0,Curitiba,cafe,Não,5,240
6536,30.0,F,2543.0,Curitiba,oleo,Sim,1,51
6537,18.0,M,6242.0,Belo Horizonte,,Sim,8,512
6538,20.0,M,5314.0,São Paulo,arroz,Sim,9,468
6539,39.0,F,1377.0,Belo Horizonte,arroz,Sim,3,255
6540,39.0,F,2822.0,Belo Horizonte,oleo,Sim,1,36
6541,,M,1308.0,Rio,feijao,Sim,4,292
6542,40.0,M,3547.0,Belo Horizonte,cafe,Sim,10,430
6543,24.0,,1443.0,Belo Horizonte,arroz,Sim,4,336
6544,19.0,F,3314.0,Curitiba,cafe,Sim,8,536
6545,65.0,M,,Rio,feijao,Sim,2,186
6546,43.0,M,,Rio,arroz,Não,6,558
6547,,F,1218.0,Rio,arroz,Sim,5,215
6548,64.0,F,5009.0,Rio,feijao,Não,10,990
6549,32.0,,7139.0,Belo Horizonte,cafe,Sim,9,873
6550,41.0,M,6790.0,Salvador,feijao,Não,10,240
6551,57.0,F,7858.0,Belo Horizonte,cafe,Sim,2,166
6552,33.0,F,,São Paulo,acucar,Sim,3,261
6553,56.0,F,2407.0,Salvador,,Não,6,240
6554,42.0,F,2033.0,Belo Horizonte,oleo,Sim,9,621
6555,25.0,,4198.0,Rio,oleo,Sim,5,360
6556,39.0,M,7628.0,Curitiba,cafe,Sim,5,435
6557,65.0,F,1805.0,Curitiba,cafe,Sim,6,408
6558,47.0,F,2880.0,Curitiba,acucar,Sim,7,273
6559,21.0,F,6494.0,Salvador,cafe,Não,1,95
6560,63.0,M,5972.0,Curitiba,oleo,Não,2,144
6561,59.0,F,2947.0,Belo Horizonte,,Sim,6,258
6562,40.0,F,6595.0,Belo Horizonte,oleo,Sim,8,760
6563,37.0,,6483.0,Curitiba,arroz,Sim,6,246
6564,27.0,M,6994.0,Curitiba,oleo,Sim,9,279
6565,55.0,M,5046.0,Rio,feijao,Sim,3,117
6566,26.0,F,7429.0,Rio,cafe,Sim,10,330
6567,25.0,F,6391.0,Curitiba,,Sim,1,42
6568,46.0,,1518.0,Curitiba,oleo,Sim,4,396
6569,26.0,F,1217.0,Curitiba,oleo,Não,5,135
6570,55.0,F,1887.0,Salvador,cafe,Sim,9,576
6571,45.0,M,2564.0,Curitiba,,Não,10,330
6572,53.0,M,,Belo Horizonte,acucar,Sim,5,250
6573,41.0,M,6782.0,São Paulo,,Não,10,490
6574,38.0,F,6189.0,Salvador,,Sim,8,640
6575,51.0,,7598.0,São Paulo,acucar,Sim,1,80
6576,46.0,,6963.0,Rio,cafe,Não,1,71
6577,18.0,M,5911.0,Salvador,acucar,Não,1,95
6578,,F,,Rio,cafe,Sim,5,285
6579,43.0,F,1978.0,Salvador,cafe,Não,6,546
6580,47.0,,5281.0,Belo Horizonte,cafe,Não,8,536
6581,35.0,F,4938.0,Salvador,cafe,Sim,3,273
6582,24.0,F,3423.0,Belo Horizonte,arroz,Não,5,480
6583,64.0,F,3422.0,Salvador,feijao,Sim,3,99
6584,22.0,F,2274.0,Belo Horizonte,feijao,Sim,10,460
6585,18.0,M,3359.0,Curitiba,acucar,Sim,3,189
6586,63.0,F,3105.0,São Paulo,cafe,Sim,1,24
6587,56.0,M,7875.0,Belo Horizonte,oleo,Não,5,345
6588,63.0,M,1627.0,São Paulo,arroz,Não,3,195
6589,44.0,M,4049.0,Rio,acucar,Sim,2,42
6590,20.0,F,6100.0,Salvador,oleo,Sim,1,100
6591,39.0,M,3081.0,Curitiba,cafe,Não,4,352
6592,28.0,M,3496.0,São Paulo,arroz,Sim,7,189
6593,27.0,F,4059.0,Rio,arroz,Não,2,198
6594,33.0,F,1631.0,São Paulo,cafe,Sim,4,160
6595,40.0,M,6394.0,Curitiba,oleo,Sim,4,104
6596,,M,6108.0,Curitiba,feijao,Sim,5,275
6597,65.0,M,6559.0,Rio,arroz,Não,9,324
6598,36.0,M,3473.0,Rio,oleo,Não,6,270
6599,59.0,M,2915.0,Curitiba,oleo,Não,4,288
6600,50.0,M,3211.0,São Paulo,acucar,Sim,9,306
6601,21.0,M,3858.0,Belo Horizonte,cafe,Sim,8,776
6602,41.0,,1893.0,São Paulo,arroz,Sim,7,371
6603,46.0,F,,Salvador,feijao,Não,8,544
6604,62.0,F,7061.0,Salvador,arroz,Sim,4,112
6605,52.0,F,3114.0,Rio,arroz,Não,7,567
6606,57.0,M,7875.0,Belo Horizonte,acucar,Sim,4,264
6607,38.0,F,3459.0,Belo Horizonte,feijao,Não,6,264
6608,25.0,M,5555.0,Salvador,feijao,Sim,1,30
6609,62.0,M,1494.0,Belo Horizonte,feijao,Sim,4,316
6610,45.0,M,6351.0,São Paulo,arroz,Não,3,90
6611,18.0,M,2406.0,Curitiba,,Não,7,392
6612,36.0,M,2088.0,Salvador,acucar,Não,6,588
6613,40.0,M,6184.0,Belo Horizonte,acucar,Sim,7,483
6614,,M,6622.0,Belo Horizonte,feijao,Não,6,336
6615,59.0,F,2104.0,São Paulo,arroz,Sim,4,284
6616,48.0,F,2806.0,Rio,arroz,Não,10,580
